methylation450,TCGA-IB-A6UG-01A,TCGA-3A-A9IU-01A,TCGA-FB-A545-01A,TCGA-IB-AAUQ-01A,TCGA-HV-A5A3-01A,TCGA-IB-7897-01A,TCGA-HV-AA8V-01A,TCGA-HV-A5A5-01A,TCGA-M8-A5N4-01A,TCGA-3A-A9IJ-01A,TCGA-HZ-8637-01A,TCGA-IB-AAUN-01A,TCGA-IB-AAUW-01A,TCGA-IB-7888-01A,TCGA-2L-AAQA-01A,TCGA-RB-A7B8-01A,TCGA-2L-AAQM-01A,TCGA-2J-AABE-01A,TCGA-IB-7889-01A,TCGA-IB-A6UF-01A,TCGA-F2-A8YN-01A,TCGA-F2-A44H-01A,TCGA-YH-A8SY-01A,TCGA-3A-A9IC-01A,TCGA-HZ-A4BK-01A,TCGA-Z5-AAPL-01A,TCGA-H6-A45N-01A,TCGA-HZ-A4BH-01A,TCGA-F2-A7TX-01A,TCGA-Q3-A5QY-01A,TCGA-F2-A44G-01A,TCGA-HZ-A49G-01A,TCGA-HZ-8005-01A,TCGA-HZ-8001-01A,TCGA-LB-A7SX-01A,TCGA-HV-A5A6-01A,TCGA-HZ-8003-01A,TCGA-IB-AAUS-01A,TCGA-HZ-A77P-01A,TCGA-US-A77E-01A,TCGA-IB-7890-01A,TCGA-LB-A9Q5-01A,TCGA-IB-7644-01A,TCGA-2J-AABT-01A,TCGA-2J-AAB1-01A,TCGA-HZ-7920-01A,TCGA-3A-A9IL-01A,TCGA-2J-AABI-01A,TCGA-IB-7647-01A,TCGA-IB-A5SS-01A,TCGA-S4-A8RO-01A,TCGA-IB-A5ST-01A,TCGA-HZ-7918-01A,TCGA-XD-AAUI-01A,TCGA-IB-AAUO-01A,TCGA-PZ-A5RE-01A,TCGA-2J-AABA-01A,TCGA-HV-A5A4-01A,TCGA-3A-A9IZ-01A,TCGA-XD-AAUL-01A,TCGA-IB-7886-01A,TCGA-S4-A8RM-01A,TCGA-HZ-A49H-01A,TCGA-HZ-8636-01A,TCGA-IB-AAUU-01A,TCGA-IB-7885-01A,TCGA-2J-AABO-01A,TCGA-HZ-A8P1-01A,TCGA-2J-AABV-01A,TCGA-US-A77G-01A,TCGA-US-A774-01A,TCGA-HZ-7919-01A,TCGA-2J-AABU-01A,TCGA-IB-7651-01A,TCGA-HZ-8315-01A,TCGA-2L-AAQL-01A,TCGA-IB-7893-01A,TCGA-FB-A7DR-01A,TCGA-FB-AAPS-01A,TCGA-IB-AAUP-01A,TCGA-3A-A9IS-01A,TCGA-3A-A9I7-01A,TCGA-2J-AABP-01A,TCGA-HV-A7OL-01A,TCGA-F2-6879-01A,TCGA-FB-A4P6-01A,TCGA-HV-A7OP-01A,TCGA-HZ-7922-01A,TCGA-FB-AAPU-01A,TCGA-3A-A9IX-01A,TCGA-HZ-8317-01A,TCGA-3A-A9J0-01A,TCGA-FB-A4P5-01A,TCGA-3E-AAAZ-01A,TCGA-3E-AAAY-01A,TCGA-H6-8124-01A,TCGA-2L-AAQI-01A,TCGA-HZ-A8P0-01A,TCGA-3A-A9I5-01A,TCGA-YB-A89D-01A,TCGA-2J-AABH-01A,TCGA-IB-7646-01A,TCGA-US-A776-01A,TCGA-IB-A5SO-01A,TCGA-FB-AAQ0-01A,TCGA-RB-AA9M-01A,TCGA-IB-A5SP-01A,TCGA-HZ-A77Q-01A,TCGA-IB-7654-01A,TCGA-3A-A9IN-01A,TCGA-3A-A9IV-01A,TCGA-3A-A9IR-01A,TCGA-IB-AAUV-01A,TCGA-HZ-7289-01A,TCGA-FB-AAPP-01A,TCGA-IB-A7LX-01A,TCGA-IB-A7M4-01A,TCGA-3A-A9IO-01A,TCGA-US-A779-01A,TCGA-2L-AAQE-01A,TCGA-FB-AAQ6-01A,TCGA-2J-AABK-01A,TCGA-HV-AA8X-01A,TCGA-IB-AAUM-01A,TCGA-H8-A6C1-01A,TCGA-F2-7273-01A,TCGA-FB-AAPY-01A,TCGA-FB-A78T-01A,TCGA-IB-8126-01A,TCGA-Q3-AA2A-01A,TCGA-HZ-8002-01A,TCGA-IB-A5SQ-01A,TCGA-HZ-A49I-01A,TCGA-HZ-7926-01A,TCGA-IB-AAUR-01A,TCGA-FB-A5VM-01A,TCGA-FB-AAQ3-01A,TCGA-2J-AABR-01A,TCGA-XN-A8T5-01A,TCGA-IB-8127-01A,TCGA-3A-A9IH-01A,TCGA-XD-AAUG-01A,TCGA-IB-7891-01A,TCGA-HZ-7925-01A,TCGA-2L-AAQJ-01A,TCGA-IB-7887-01A,TCGA-FB-AAQ1-01A,TCGA-S4-A8RP-01A,TCGA-FB-AAPQ-01A,TCGA-YY-A8LH-01A,TCGA-HZ-A77O-01A,TCGA-FB-AAPZ-01A,TCGA-FB-AAQ2-01A,TCGA-LB-A8F3-01A,TCGA-IB-7645-01A,TCGA-HZ-A9TJ-01A,TCGA-2J-AAB6-01A,TCGA-2J-AABF-01A,TCGA-XD-AAUH-01A,TCGA-2J-AAB9-01A,TCGA-OE-A75W-01A,TCGA-2J-AAB4-01A,TCGA-IB-7652-01A,TCGA-3A-A9I9-01A,TCGA-XN-A8T3-01A,TCGA-IB-7649-01A,TCGA-2J-AAB8-01A,TCGA-3A-A9IB-01A
cg11638117,0.731451067,0.671409109,0.847780061,0.092359549,0.790336617,0.559001672,0.218387838,0.640032207,0.652550379,0.046544201,0.755225371,0.847563215,0.46103678,0.630267778,0.791195823,0.738541652,0.879678816,0.489314789,0.663683298,0.743764957,0.711369744,0.232843584,0.62193613,0.775645413,0.59817618,0.668465965,0.687334925,0.523770606,0.410291113,0.335867505,0.650813014,0.625162623,0.550107089,0.387242026,0.659730437,0.842497329,0.489326785,0.649443709,0.525031643,0.569892501,0.456092437,0.466585267,0.814438706,0.642902865,0.771106765,0.054556457,0.076060466,0.944063444,0.515345018,0.714537237,0.893596281,0.5878774,0.572642019,0.624827637,0.568681864,0.833849883,0.545894261,0.838376336,0.59851538,0.340748352,0.78340493,0.780125494,0.645475789,0.825962669,0.672057292,0.625112001,0.620181949,0.816478108,0.150109354,0.701766768,0.636226278,0.775401327,0.303511761,0.702606151,0.770948643,0.567564548,0.32148499,0.484595069,0.620256137,0.386019081,0.04387863,0.323192348,0.389389776,0.621720032,0.789127142,0.109966869,0.97430676,0.761800471,0.911093684,0.299513457,0.575297881,0.683778322,0.686336493,0.586681661,0.248064283,0.855325474,0.498325784,0.250521986,0.612911843,0.550523401,0.79147129,0.700228076,0.906769977,0.425596672,0.816385388,0.18059739,0.846622775,0.637439158,0.693409048,0.701185502,0.069843588,0.066756704,0.054449494,0.460433007,0.968658408,0.861641589,0.617210779,0.044432468,0.735869117,0.704829824,0.767548064,0.435565125,0.815899099,0.254149581,0.660651074,0.281318873,0.550482578,0.787132016,0.682119155,0.750650496,0.176581708,0.614149313,0.586284646,0.502317939,0.225952795,0.561045672,0.755932279,0.557769029,0.536877345,0.787744369,0.682017214,0.530484283,0.613744856,0.353949368,0.777098574,0.706585834,0.629406791,0.738029027,0.674810069,0.880373322,0.779950524,0.939243164,0.768115648,0.645409304,0.636912941,0.882132791,0.806894701,0.503076297,0.594605204,0.541379495,0.781176556,0.097890868,0.749271405,0.517374063,0.375271778,0.612173238,0.427100949,0.661062607
cg08269402,0.431548413,0.984423204,0.490966467,0.597219437,0.474547114,0.570535022,0.831346785,0.980653337,0.980926495,0.413506194,0.620577396,0.445184595,0.683879595,0.706707639,0.574249752,0.040009804,0.983913217,0.806568722,0.546528128,0.970679479,0.376532859,0.642175323,0.603627028,0.781571973,0.981183107,0.72108722,0.981738085,0.136359795,0.464185618,0.560617007,0.640983272,0.585049796,0.513758334,0.654730238,0.949072592,0.645877515,0.982426092,0.839897146,0.975304502,0.814067484,0.647921312,0.500505035,0.142216624,0.519358725,0.614151213,0.716556704,0.617950333,0.401000568,0.726793118,0.52460562,0.53918989,0.6510174,0.644559046,0.660212564,0.597293383,0.888632568,0.743301602,0.716600226,0.456492999,0.53926629,0.591395116,0.984098614,0.607975048,0.594076159,0.439641348,0.765807514,0.472946302,0.624901714,0.044454488,0.444484122,0.980536561,0.590523172,0.631037061,0.615228283,0.598949289,0.801903207,0.710901283,0.706370899,0.454796974,0.403777269,0.98217044,0.528718364,0.982968357,0.497177087,0.672522017,0.731545671,0.769120298,0.980560671,0.696248306,0.553690599,0.982291653,0.983204197,0.604520397,0.571543385,0.987065448,0.803189913,0.534381634,0.5158371,0.498320103,0.493406973,0.799610583,0.553621569,0.791706001,0.973654494,0.753874138,0.702992977,0.790790153,0.608825394,0.714047955,0.873531714,0.876192544,0.983072267,0.647413756,0.500853229,0.618300738,0.558997708,0.609186257,0.668387375,0.556169965,0.793195948,0.985027403,0.191298833,0.112202983,0.980283164,0.980356225,0.969424445,0.475080185,0.978174593,0.987762162,0.40049156,0.729586557,0.608105486,0.465527138,0.980309791,0.741898672,0.400415549,0.647619348,0.981246467,0.672082787,0.600494378,0.521993553,0.656974417,0.632828202,0.090020953,0.408082973,0.528141391,0.465735828,0.460535463,0.615095802,0.720675672,0.024489034,0.575777754,0.556761186,0.685175933,0.658333099,0.164302519,0.047181444,0.087849726,0.518733779,0.708837051,0.812019108,0.481354689,0.68917467,0.500718655,0.650446717,0.668761098,0.605213198,0.984718039
cg14007036,0.527122362,0.617159774,0.770105248,0.095577614,0.710940887,0.543681403,0.053450126,0.669574323,0.724142261,0.019988859,0.695424883,0.716265637,0.549770786,0.597487416,0.668219748,0.639005904,0.020953565,0.554368418,0.650128646,0.74175848,0.064405838,0.434101353,0.620051111,0.675990516,0.406884316,0.599160729,0.608923826,0.471082369,0.42710838,0.095427956,0.704844439,0.580597819,0.527933342,0.491284496,0.672569784,0.811032953,0.573411317,0.584806115,0.36264378,0.543356391,0.058972028,0.5635414,0.832373756,0.593390191,0.629113898,0.041994272,0.348062305,0.856500569,0.422022729,0.685221302,0.821567014,0.597094591,0.371641741,0.536844983,0.575174839,0.748609974,0.497656333,0.803982402,0.621631539,0.440022238,0.733049686,0.63579208,0.5514183,0.763553898,0.09186171,0.577021407,0.528012462,0.673588414,0.161944404,0.559516866,0.575891709,0.752388874,0.314109123,0.6390806,0.598891615,0.554802586,0.377121946,0.320737219,0.538103273,0.299126241,0.427669976,0.274375037,0.489338743,0.595840059,0.716399562,0.118195311,0.916580782,0.723103856,0.794139598,0.275476088,0.576622728,0.536115278,0.590210112,0.452834643,0.310155397,0.592210409,0.447798536,0.197581122,0.487170959,0.492696233,0.503781476,0.578490395,0.021348357,0.188888074,0.72973012,0.040551438,0.763638384,0.542125712,0.548401723,0.506536198,0.156609181,0.579738096,0.034545636,0.790540576,0.972308668,0.048540019,0.521603137,0.022782372,0.717997734,0.02635749,0.655394111,0.369928051,0.765709207,0.091398335,0.12722853,0.117265356,0.432319303,0.754867543,0.676077386,0.594540843,0.129676915,0.609578877,0.216060447,0.424381765,0.227829803,0.325610354,0.681626491,0.549457159,0.570495384,0.720595166,0.705769565,0.5802247,0.585122893,0.425724967,0.69115284,0.700322868,0.042398121,0.735164775,0.565466625,0.728205828,0.529149603,0.572340519,0.63345815,0.589045832,0.576370522,0.743497019,0.808966915,0.419819614,0.620405352,0.511008595,0.65262346,0.023153365,0.689891312,0.464024297,0.423518579,0.596186567,0.296075402,0.619126917
cg23999695,0.577519502,0.242435194,0.702075548,0.413621861,0.020973087,0.264561034,0.077525182,0.538509091,0.547487945,0.01935464,0.495053358,0.66108976,0.03133063,0.444973469,0.659995135,0.495837858,0.0158865,0.46295257,0.620529256,0.67017117,0.582939019,0.469214908,0.025247525,0.384918389,0.477521065,0.159436317,0.210917701,0.38215538,0.590851449,0.17510251,0.020528344,0.550029845,0.604634397,0.505576532,0.224809322,0.128055213,0.202702583,0.361161004,0.535332047,0.58608477,0.563168763,0.430500812,0.347892302,0.018879131,0.634343417,0.031556959,0.02571837,0.73073288,0.546397093,0.559651149,0.709279625,0.331357929,0.209626421,0.029677739,0.567393243,0.488643145,0.413392019,0.669497501,0.523977911,0.0213722,0.640386817,0.700931686,0.172790123,0.225597944,0.506146737,0.545238349,0.628265305,0.726237042,0.367953367,0.634424867,0.038701188,0.58531302,0.023102207,0.59460223,0.118403185,0.639068759,0.441106809,0.547836776,0.391047976,0.470828416,0.251370121,0.425875537,0.021262016,0.589467172,0.618397099,0.422905664,0.813972018,0.598131141,0.249195411,0.174116444,0.208799098,0.68331807,0.372608698,0.358888831,0.389266925,0.020387358,0.508059404,0.486822081,0.532750856,0.552768418,0.269527847,0.601552819,0.043600287,0.027975347,0.687163099,0.021659799,0.695760116,0.359047266,0.531414305,0.022012379,0.613704822,0.107403642,0.041479708,0.538132347,0.921730211,0.623937565,0.553311168,0.029600085,0.599296407,0.593403453,0.68496727,0.532057933,0.585988447,0.441409009,0.18840474,0.242290434,0.577668078,0.664269798,0.537242946,0.543321869,0.037807292,0.483882982,0.591282579,0.57359963,0.047054407,0.57599573,0.577106167,0.048342399,0.286781101,0.69134042,0.60500174,0.151146341,0.449703967,0.538506889,0.611551788,0.402550599,0.487218875,0.653260954,0.630751654,0.565633662,0.164217115,0.669433858,0.555468908,0.559458073,0.51794623,0.569079338,0.633406053,0.539945066,0.044740009,0.044055834,0.654017384,0.530362094,0.478040774,0.630842581,0.484360107,0.540186131,0.459275339,0.550385897
cg14696311,0.60596314,0.450095738,0.636059762,0.767737978,0.266198037,0.926850305,0.908802873,0.925279942,0.948371644,0.416178666,0.864685211,0.936988406,0.882407283,0.537693331,0.336293244,0.921454996,0.531129851,0.924197223,0.538382874,0.637981205,0.885388587,0.312611502,0.45744094,0.464825916,0.66278426,0.92778662,0.378043767,0.572202409,0.828437625,0.950210067,0.653405097,0.900971411,0.952027729,0.936799191,0.902552396,0.112650362,0.439931386,0.963461896,0.673762935,0.961662174,0.449315822,0.496055586,0.350158647,0.232546936,0.809745063,0.935283151,0.223304511,0.062111362,0.93450757,0.322691647,0.141140553,0.746992437,0.336082318,0.933114705,0.951971752,0.483810669,0.934024312,0.484404306,0.874692595,0.936231724,0.759475101,0.902959243,0.275866787,0.91439591,0.767709351,0.94861998,0.958548845,0.885644957,0.263501431,0.276401377,0.726795157,0.96765626,0.915402672,0.878948589,0.965793778,0.965542368,0.949128251,0.945045895,0.645079511,0.544211224,0.423653328,0.603258372,0.927004898,0.934628955,0.409671166,0.83501034,0.963774635,0.959693709,0.207596399,0.510025716,0.764799185,0.906721895,0.938834232,0.57526265,0.811199935,0.484309569,0.900994565,0.261269014,0.459639706,0.890741876,0.949287625,0.26715652,0.468702167,0.935370205,0.912510431,0.917659775,0.947929961,0.94871704,0.920476967,0.478949026,0.20275862,0.047886289,0.951132267,0.78537803,0.428430522,0.951043144,0.472495605,0.227473221,0.171222822,0.939184767,0.943638519,0.537845522,0.957984184,0.483001544,0.17188371,0.934396281,0.928941503,0.868090684,0.872593235,0.793921342,0.688511756,0.690055903,0.361942661,0.956510688,0.963461969,0.264288475,0.927203981,0.920472202,0.793727705,0.953683185,0.393399104,0.406794871,0.874479792,0.907434458,0.967570523,0.754482389,0.9091148,0.623722937,0.26733124,0.938248592,0.845060211,0.950695646,0.899122662,0.730517355,0.904174303,0.261029579,0.950681417,0.858324177,0.92206092,0.447766006,0.6177484,0.894141023,0.898756551,0.598051927,0.880048624,0.478726697,0.864102359,0.96670913
cg05137263,0.516380134,0.703274164,0.816906787,0.455313553,0.605055642,0.644143004,0.36854237,0.663235512,0.681430816,0.060654625,0.718920654,0.835554851,0.644258715,0.718907315,0.751670042,0.666568778,0.054186091,0.570398841,0.784024402,0.76121152,0.486113291,0.097924215,0.680363636,0.792211006,0.67783426,0.731346061,0.717541986,0.584349706,0.601755607,0.383413615,0.721721831,0.672931183,0.531574817,0.172416764,0.875681432,0.844138911,0.66287119,0.68252978,0.452314141,0.741604155,0.340925684,0.708821483,0.838073935,0.775365264,0.717146715,0.077201186,0.394989216,0.830619791,0.550058045,0.75015429,0.740439505,0.80489425,0.117606956,0.667048287,0.672022526,0.872878536,0.1348041,0.878729392,0.439609434,0.076138691,0.860800921,0.662551063,0.645545679,0.823172167,0.427979465,0.734660301,0.587603974,0.727458735,0.148905286,0.757456961,0.700366015,0.784093723,0.618736407,0.758424059,0.729564108,0.631724696,0.368864205,0.495144402,0.712544131,0.35521348,0.069646281,0.433923477,0.640007311,0.592452377,0.812068855,0.139067659,0.928522079,0.791767565,0.874982015,0.322913521,0.622302656,0.656213679,0.718316512,0.441224928,0.314887291,0.906519077,0.541091007,0.09245386,0.087305538,0.312487872,0.690263059,0.686088643,0.074104333,0.1654806,0.690326489,0.312248966,0.869485155,0.686664234,0.616561527,0.600474985,0.124688048,0.58028078,0.162309312,0.094717697,0.907000063,0.184557738,0.610706761,0.075260467,0.731344559,0.672427788,0.626381072,0.356367256,0.811378231,0.084833797,0.421796206,0.183938541,0.562028112,0.859321166,0.766236113,0.591822592,0.134395597,0.70113631,0.645987371,0.370561206,0.22478167,0.63566469,0.767844179,0.605365097,0.673641525,0.790924587,0.805538757,0.647016234,0.664855167,0.184198421,0.788023658,0.749762052,0.474298851,0.795666861,0.213781048,0.842334259,0.696409439,0.863134041,0.64755971,0.454674525,0.594580563,0.61393984,0.703720962,0.391315354,0.571282413,0.576486141,0.669605205,0.221572992,0.7370425,0.612816166,0.46160822,0.698790927,0.668731942,0.64851793
cg03061682,0.558159822,0.015107134,0.694881279,0.387647706,0.175821726,0.196446377,0.115108225,0.022098054,0.013529166,0.013745215,0.424513074,0.559002345,0.01201248,0.241665599,0.571718697,0.457512357,0.01145029,0.01286179,0.53524283,0.680732621,0.01619509,0.01433411,0.430252803,0.010914644,0.272801096,0.027151007,0.01276737,0.01530949,0.543763441,0.020022734,0.499681081,0.516198819,0.530083576,0.393138232,0.448696453,0.010694663,0.020491554,0.267110942,0.065295407,0.466609166,0.543996267,0.172750929,0.015018665,0.013043245,0.574375292,0.014032559,0.011721401,0.013819527,0.462519737,0.01405211,0.702311852,0.02631684,0.016658473,0.016661197,0.569620055,0.022265563,0.566032563,0.613890127,0.105653027,0.012701496,0.37656502,0.617859732,0.054428464,0.016474916,0.016824671,0.143655687,0.624216453,0.690692546,0.127683988,0.121800142,0.112790491,0.492288528,0.017764552,0.482019541,0.01439874,0.600982744,0.015702674,0.473597351,0.016833273,0.22669994,0.012998138,0.015233456,0.01385694,0.511395745,0.632627531,0.124671952,0.803813442,0.378703839,0.110251662,0.014997306,0.01657101,0.628763969,0.20397936,0.017959461,0.017479742,0.249489855,0.016072428,0.015645827,0.501212286,0.234315937,0.57558963,0.588297274,0.020976292,0.013011867,0.600398438,0.016837571,0.029996295,0.437552954,0.013522789,0.084082902,0.048736495,0.011378172,0.012282163,0.012633758,0.953558417,0.494243376,0.028056344,0.0120989,0.012788108,0.310088495,0.671150781,0.415981314,0.023262029,0.014802398,0.014117035,0.020716976,0.14813639,0.609868895,0.012773664,0.018784963,0.015460614,0.040521741,0.01261611,0.343673587,0.028782781,0.013333609,0.564740599,0.039550042,0.235739745,0.664183602,0.531217869,0.013801498,0.014399351,0.013986279,0.599117512,0.012259651,0.568209401,0.39240499,0.020768803,0.491064408,0.013813011,0.017858578,0.495146783,0.458025962,0.442378876,0.399661474,0.557497629,0.396193069,0.158673728,0.384642641,0.633266973,0.456985871,0.013828768,0.126072843,0.387771983,0.072847395,0.53122926,0.019690366
cg10732215,0.576918927,0.585777593,0.69279387,0.511916221,0.599155599,0.373891108,0.488704868,0.48306457,0.110478495,0.02067869,0.564580852,0.61819592,0.045291009,0.392647957,0.645078162,0.596748182,0.02463145,0.611605747,0.528365074,0.656702125,0.714794703,0.577765173,0.639059172,0.030134773,0.456835505,0.33854309,0.4557664,0.580702781,0.597883854,0.308860575,0.582400444,0.507023553,0.583933117,0.503866181,0.655800072,0.584318723,0.465908805,0.338045544,0.482327365,0.595297236,0.638794602,0.411691938,0.289966632,0.020128505,0.635859172,0.031743289,0.01747676,0.681276248,0.563389693,0.550085881,0.745279001,0.015740472,0.039155715,0.026161188,0.498963021,0.171035211,0.033893502,0.6997846,0.566936283,0.528079577,0.635923882,0.679090818,0.202233505,0.513880732,0.026922601,0.50634124,0.590263969,0.721100378,0.335492984,0.608146148,0.405528504,0.636069823,0.023058661,0.595081534,0.554802581,0.609144943,0.510077895,0.566657557,0.021896502,0.45784706,0.019965379,0.377808388,0.018403182,0.586699509,0.653446632,0.352254785,0.797461082,0.544540314,0.608125392,0.17885981,0.489691236,0.62465809,0.330045002,0.618982065,0.437138401,0.014857931,0.550959645,0.436912537,0.575628904,0.554781659,0.609105571,0.588745161,0.015658659,0.49280857,0.705212735,0.492381719,0.589013963,0.414474063,0.542765234,0.025337348,0.128652025,0.015839709,0.014353001,0.030841979,0.929116879,0.652322936,0.548026079,0.06497076,0.046776059,0.585889496,0.682613582,0.560929832,0.518785192,0.34392861,0.018915747,0.36763898,0.583392346,0.643360606,0.424844041,0.104823105,0.030786144,0.467396761,0.647122475,0.52675419,0.355306564,0.570077099,0.624147214,0.024133324,0.218989453,0.576117904,0.584889126,0.022777407,0.531586053,0.522533609,0.591110565,0.096736548,0.576073413,0.40980576,0.636087779,0.628107283,0.082835501,0.033849622,0.591363035,0.587226743,0.481911725,0.709019344,0.664452255,0.541334514,0.380539914,0.039198326,0.643123905,0.396626666,0.552418207,0.516215442,0.341653592,0.552074816,0.539330602,0.493085855
cg27363327,0.456949367,0.029905909,0.729989561,0.397886906,0.561018739,0.239918992,0.050813282,0.087092364,0.041286526,0.03260969,0.271814195,0.80386695,0.073430662,0.270982952,0.221548851,0.16099563,0.031891154,0.051556585,0.527287553,0.81798424,0.713524797,0.078480101,0.166936596,0.076941685,0.285580625,0.166786315,0.035911577,0.331831809,0.296666883,0.063824955,0.065672357,0.41332569,0.624564636,0.058363522,0.062815901,0.032800728,0.050968304,0.264653546,0.087142169,0.357859398,0.396344412,0.041730482,0.053172988,0.043213002,0.74275252,0.067728067,0.038719796,0.916135376,0.033690351,0.052788849,0.634289164,0.078505744,0.061154738,0.056029996,0.043497356,0.101174733,0.041472094,0.776723402,0.058220128,0.035589446,0.65557414,0.770686018,0.041094385,0.172487558,0.033420388,0.346823042,0.59666609,0.430281987,0.067995373,0.584203014,0.091466591,0.13120718,0.043387839,0.571734749,0.630215969,0.690078108,0.081678228,0.463832276,0.067587041,0.105316412,0.032277253,0.162032876,0.067724197,0.121900457,0.83368684,0.072709239,0.977074669,0.051600179,0.915439236,0.061389868,0.037142297,0.061900052,0.092343494,0.082861385,0.149649972,0.470415573,0.484514607,0.192985416,0.755800004,0.220777235,0.732035688,0.636396619,0.04866832,0.05038707,0.669969967,0.037912181,0.046667783,0.23248831,0.704875671,0.032736788,0.073068383,0.029284015,0.040102236,0.136442553,0.484336975,0.842106575,0.663648935,0.031336246,0.042432679,0.045034301,0.871882161,0.331917284,0.499368578,0.071232441,0.061007064,0.121561878,0.062605013,0.832944493,0.14064347,0.03577977,0.047899764,0.365321712,0.702154034,0.492424974,0.138731204,0.05091186,0.627100713,0.043967941,0.059056837,0.64492015,0.051794499,0.044912376,0.175320163,0.054778123,0.185751726,0.04380213,0.63622907,0.703583234,0.681024672,0.613473891,0.041365336,0.912476232,0.838881874,0.6412546,0.41966204,0.244654815,0.79783527,0.049848096,0.0684367,0.069410044,0.709308801,0.045318713,0.653893642,0.666289787,0.460225616,0.34025023,0.28065119,0.383661345
cg05251676,0.549014209,0.015155481,0.602343197,0.354602329,0.54220353,0.051635753,0.01661369,0.014557126,0.073942222,0.014147969,0.016877649,0.014050864,0.016326718,0.440252106,0.10781373,0.35511381,0.010183364,0.034121485,0.485512517,0.613004349,0.017147573,0.013752363,0.013873173,0.009695978,0.546945411,0.093742799,0.032628997,0.020391235,0.473886247,0.286749273,0.36271211,0.497691333,0.544722871,0.417500112,0.483603649,0.009741946,0.077825134,0.309104407,0.517729562,0.571547532,0.030330443,0.313219886,0.014277153,0.010916334,0.536407456,0.020636973,0.009006372,0.571448723,0.512802085,0.013309415,0.574487987,0.099458403,0.050581036,0.04300224,0.015277195,0.013282416,0.502097905,0.595656192,0.012933342,0.015471911,0.601243776,0.599718724,0.022029988,0.334192278,0.403358238,0.413284263,0.515051296,0.03115851,0.01388875,0.335888395,0.405657391,0.018966421,0.015890241,0.073981407,0.023113589,0.503341367,0.016379906,0.522759032,0.051267893,0.400595481,0.009827117,0.078013886,0.014151528,0.575984285,0.641062972,0.297075849,0.035502334,0.016736722,0.072450977,0.26425404,0.012926796,0.577229029,0.343399128,0.016515711,0.177058712,0.009315683,0.015776139,0.013553099,0.012661915,0.461036043,0.012856933,0.558188091,0.306937613,0.037295275,0.125591102,0.022145834,0.578222648,0.513499575,0.440489122,0.011658365,0.010705359,0.010211807,0.020218818,0.263501822,0.830284846,0.616086693,0.022142243,0.008897084,0.263330807,0.544595654,0.622401857,0.355033534,0.520653909,0.016720793,0.014761395,0.099551657,0.014645439,0.012998838,0.392372732,0.016416588,0.020570141,0.426796172,0.442825284,0.448649798,0.329578072,0.499024736,0.331208191,0.017207806,0.343061392,0.590551341,0.587483633,0.015112649,0.443535879,0.022454514,0.542037531,0.515297122,0.548327625,0.32191889,0.484999296,0.579918207,0.012528876,0.012293332,0.576352376,0.01355426,0.438096127,0.01824089,0.479282921,0.014431218,0.145283711,0.013420036,0.548901921,0.010871658,0.012594331,0.181684769,0.01564306,0.138718307,0.3973458,0.013485144
cg15992563,0.343037527,0.051025822,0.052410701,0.058932439,0.709451638,0.070781877,0.05339915,0.382651233,0.055500092,0.037467581,0.242280121,0.448096322,0.208012687,0.265897643,0.415112739,0.596004196,0.032599988,0.532532873,0.568440238,0.807060994,0.4026035,0.189987891,0.054651666,0.394147038,0.062750877,0.088330727,0.044207747,0.044066443,0.225103699,0.063758986,0.049340311,0.161213469,0.350191803,0.04957687,0.086393693,0.03856846,0.359206323,0.063708501,0.062109323,0.03973508,0.607348651,0.473506155,0.583604582,0.050549355,0.46218179,0.04835352,0.024808489,0.815586917,0.165176075,0.048605657,0.03456062,0.047135881,0.077721839,0.057947852,0.515610989,0.398139453,0.053897255,0.063019502,0.502161789,0.054956038,0.044802838,0.768769559,0.548870871,0.046991318,0.038270785,0.08003118,0.04775239,0.660744708,0.606484381,0.480192776,0.155651684,0.648916494,0.056948729,0.396877049,0.147851101,0.294242833,0.064151475,0.075775949,0.055051889,0.087728285,0.029306659,0.163694056,0.115175233,0.570770048,0.235606678,0.085566981,0.060390416,0.397046649,0.881380136,0.112156308,0.414352982,0.04714363,0.115688486,0.483751163,0.157252967,0.080945225,0.314475767,0.513363024,0.03195154,0.501800254,0.765104867,0.037840294,0.044536548,0.370181352,0.230233669,0.255263704,0.703238216,0.135923033,0.614251507,0.047034935,0.036178823,0.033290796,0.044232562,0.049056454,0.063199809,0.06252235,0.058318504,0.032468337,0.326517482,0.672330766,0.767153593,0.340780132,0.724583707,0.39074824,0.044559926,0.10899537,0.302948008,0.139247472,0.37814139,0.04878196,0.14293444,0.048779359,0.611963335,0.068956971,0.123635029,0.037191584,0.620745867,0.233902009,0.145069608,0.082648002,0.584652175,0.106217237,0.129151077,0.137051466,0.048388988,0.432528047,0.480702396,0.067860285,0.614996587,0.4165113,0.598848102,0.595358943,0.621319768,0.315659857,0.052310936,0.043902325,0.039510107,0.062429942,0.073537648,0.2329712,0.688789269,0.065966866,0.51103257,0.138899637,0.083100926,0.121058891,0.452985811,0.045589295
